name,counts
qg6bvwem0r,1
qgm3d1bcnh,1
qguqb1wkdh,1
qi6pfyal7o,1
qiefavdbdw,1
qiejkesm0d,1
qiipdnkjrr,1
qikgcvzetb,1
qins2f8o7z,1
qjbdojm2dl,1
qjczfkk1yd,1
qjw74u3zdr,1
qjwvefc0xk,1
qk7lysx3fy,1
qke4kgtayw,1
qknq6dticq,1
qkravq7zwj,1
ql2g58v1ui,1
ql59f4v1a9,1
ql66ydyxax,1
qla5a3h5ak,1
qlbzgtfzqf,1
qlfhish02x,1
qlgbs3vcdd,1
qllbtvuvx9,1
qlw7x1qyea,1
qmexpmi2xr,1
qmno65kjt1,1
qn2adrz6g1,1
qn50zsrq0p,1
qnfwornggq,1
qnguv0xpff,1
qnkkjwrg1g,1
qntfws88nw,1
qnwtgonsdz,1
qo0mb8bsaj,1
qoefrans0w,1
qogprr0fvn,1
qor58w3yjn,1
qovzklg3kx,1
qow73dzmgq,1
qp2srbyd6e,1
qp4dlvsx4w,1
qpr,1
qpul1skwnv,1
qq1tcnixvs,1
qqi3ia5su2,1
qqrxkb2wo4,1
qrag8vr9qb,1
qrb5j1phqi,1
qrrwlcgztm,1
qry4hfyso6,1
qryjm4jd5x,1
qscffklnuo,1
qsvknluaa1,1
qsvs_official,1
qswwjuvvlb,1
qszi9qty8f,1
qtbanooewc,1
qtj4ghlv6j,1
qtp0m7twuc,1
qttsz7olhb,1
qu'il,2
qualidade,1
qualifier,2
quality,3
quandary,1
quanjian,4
quantity,1
que,64
queda,5
quello,1
quelques,1
queremos,1
queretaro,1
quest,1
questa,1
questi,1
question,5
questionable,1
questioning,1
questions,1
questo,1
quexooaxgh,2
qui,11
quick,6
quickly,6
quien,1
quiera,1
quiere,14
quieren,1
quiero,2
quiet,6
quietly,2
quinta,1
quit,4
quite,12
quitter,2
quitté,1
quizzed,2
qumrelnqsh,1
quo,1
quoi,1
quota,1
quoted,4
quotes,2
qup5lbphrh,1
qurojbgdl1,1
quuivqcsze,1
quw05gqysc,1
quypywnfck,1
quzadi1bt2,1
qué,1
qv66rhewyb,1
qvapwdkz45,1
qvbjvgkxac,1
qvivucapsl,1
qvqr2hxo7i,1
qwp4odzi63,1
qwpuvypmwd,1
qwxfyzorvr,1
qxbx4y35zq,1
qxjg5djqlx,1
qydnwmpaij,1
qyqwahddu9,1
qz1zyzr06i,1
qzmjjus5ew,1
qzrfqelj1c,2
qzrwhh6lbj,1
r,3
r0j3vztj9c,1
r0pzuelykd,1
r0xk8ce05e,1
r1dmojbf6h,1
r1mqvtcijh,1
r1sozeyrx3,1
r1sviigxad,1
r27s7ntixx,1
r2mw6ss1xs,1
r2yrondxtm,1
r2ywryvsod,1
r33pmlrwip,1
r4lni9gqiw,1
r4zvk1uumz,1
r4zxcomwyy,1
r6r3ligvw9,1
r778alhhmj,1
r7mpwhizqp,1
r7rlvueuch,1
r7wygx3fh7,1
r8eewirsfh,1
r8usr62lzb,1
r8yucxtmma,1
r91dkuzdr2,1
r9jn5b0n9j,1
r9vsli6ks4,1
rabat,1
rabiot,1
rabo,1
rac1,9
race,35
races,1
rachid,3
radamel,1
radar,3
radio,2
radioestadio,1
radiomontecarl1,1
radja,16
radyospor,1
rafa,5
rafael,4
rafinha,9
raggiunto,1
raheem,4
rai,1
raid,1
raie9sbz5x,1
raiola,36
raiola's,3
raise,10
raised,1
raises,1
raitanen,1
raizgpvaqs,1
rakitic,2
ralph,2
ramadansobhi,1
ramazani,1
rambsiee,1
rami,2
ramifications,1
ramirez,5
ramon,2
ramos,4
ramp,3
rams,1
ramírez,2
randolph,1
randzofficial,1
rangersfc,2
rangersiin,1
ranieri,6
ranks,2
ranocchia,1
ransom,2
raphael,2
rapid,1
rapidement,3
rapproche,2
rapproché,1
rashford,1
rated,15
rates,1
rather,9
ratifica,1
raul,1
ravel,1
rawudrxpyr,1
rb,29
rbarkley20,1
rbasmcuavz,1
rbl's,1
rbleipzig,1
rbrr0blgxf,1
rbulrx2by8,1
rc,1
rc892gxi4u,1
rcbnl5za3x,1
rcdeportivo,2
rcljkrsfkc,1
rcmf2bhs6i,1
rcsptaa5fo,1
rcytvx3fmb,1
rdugimvjbs,1
rdv,3
rdz4l4dhjf,1
re,31
re7tqjvfov,1
reach,11
reached,54
reaches,2
reaching,4
react,1
reactivan,1
read,13
reading,3
ready,66
real,237
real's,1
realbetis,1
realise,1
realised,1
realises,1
realistic,1
reality,1
really,12
realmadrid,35
realmadrid's,3
realmadriden,9
realmadriden's,1
realsociedad,3
reason,2
reasonable,1
reasons,3
reassurances,1
rebel,1
rebels,1
rebuff,1
rebuffed,1
rebuild,1
rebuke,1
recap,1
receive,6
received,22
receives,2
recent,9
recently,3
rechaza,1
rechazó,1
recibido,1
reckons,2
recommit,1
reconeixen,1
reconocimiento,2
reconsidering,1
reconvene,1
record,65
recoup,1
recovery,2
recrue,3
recruit,1
recruited,1
recruitment,1
recrutement,2
recruter,5
red,13
red_regi,1
redbull,1
rediscover,1
redknapp,4
redmond,2
redrom,1
reds,3
reduced,1
reece,4
reeceoxford_,1
reecontrará,1
reed,1
reemplazar,1
refusal,4
refuse,6
refused,10
refuses,6
refusing,6
refusé,2
refusée,4
regalo,1
regar,1
regarding,11
regardless,2
regards,1
region,8
register,3
registered,1
registration,1
regrets,1
regular,2
regularly,4
regulation,1
regulations,2
reid,1
reignite,1
reina,8
reina's,1
reins,1
reintegrate,1
reinvest,2
reinvigorated,1
reiser,1
reiterate,1
reiterated,1
reiterates,1
reiteration,1
rejec,1
reject,25
rejected,77
rejecting,4
rejects,5
rejoin,2
rejoindre,3
rejoint,1
rekdpqfclc,1
rekik,1
rekindle,2
relancer,1
relancé,1
related,1
relates,1
relationship,1
relative,1
relatively,1
rele,1
release,47
released,2
releases,1
reliable,6
reliably,1
reluctance,1
reluctant,3
remai,1
remain,25
remainder,1
remained,1
remaining,1
remains,12
remarkable,1
remarkably,1
remember,4
remet,1
reminder,1
removed,1
removing,1
remplacer,1
remy,5
renascenca,2
renato,31
renatosanches,6
renatosanches35,1
rencontré,2
rendez,2
rene,2
renew,14
renewal,15
renewals,1
renewed,4
renewing,2
renews,2
renforcer,1
rennes,9
renovar,2
renovará,1
renseignés,2
renueva,1
reopen,2
reopens,1
rep,1
repeat,2
repeated,1
repeatedly,2
repercussions,1
replace,18
replaced,3
replacement,32
replacements,5
replaces,1
replacing,1
reply,2
replying,1
report,41
reported,29
reportedly,50
reporter,5
reporters,1
reporting,25
reports,127
repose,1
representante,1
representative,4
representatives,12
represented,1
represents,1
reps,5
reputable,2
request,21
requested,4
require,2
requires,1
reserved,1
reserves,1
reshuffled,1
resign,1
resist,1
resisting,2
resolution,1
resolve,6
resolved,1
respect,3
respectively,1
responded,3
responsabilità,1
response,5
ressemble,1
rest,4
resta,1
restart,1
restaurant,1
reste,3
rester,4
resterà,1
result,2
results,1
resurrect,1
retain,1
retained,3
retaining,1
retains,1
reticent,1
retired,1
retires,1
retiring,1
retournement,1
retrouve,1
return,50
returned,3
returning,4
reunidos,1
reunion,2
reunite,1
reunited,2
reunión,1
reus,2
reveal,4
revealed,4
reveals,10
revient,1
review,2
reviewed,1
revised,1
revive,1
revives,1
revolution,2
reward,2
rexko6roz2,1
reyjdixocr,1
reza,1
reçu,1
rf4rqvyg7i,1
rfewv2n7c5,1
rff4pgqayx,1
rfpaeuq3gz,1
rfqajkhygi,1
rfxy0kc9fy,1
rfzijcjkda,1
rg9huew9uh,1
rgecfnt39m,1
rggqxpgryc,1
rgitfycsiw,1
rgjt4twetf,1
rgsi6itsrw,1
rhcjkcqsi0,1
rhml20e0xi,1
rhp0fkoteg,2
rhpkdsffzs,1
rhy7e1snpe,1
rhyfdflduq,1
ri70ejhgta,1
riau2ven9o,1
ribalta,1
ricardo,7
ricerca,1
richarlison,2
rick,4
ricky,2
ricorso,1
rid,2
ridiculous,1
riedewald,4
riesen,1
riferimento,1
rifiutare,1
rifiutata,1
rifiutato,2
right,46
rights,1
rihad,1
riinzdipat,1
rijuxw0aqm,1
rimanga,1
rincón,1
ring,1
rinnova,2
rinnovare,2
rinnoverà,1
rinnovo,8
rio,1
ripe,1
riprendersi,1
riscatto,2
rischio,1
rise,7
rises,1
rising,4
risks,2
risponde,1
risulta,1
ritardo,1
rival,7
rivaldo,1
rivalling,2
rivals,5
rivere,2
rivère,1
riyad,34
rizhnuplbk,1
rj49ibcvx3,1
rjnx8kbgje,1
rk,4
rk2stlvgja,1
rk42dgxfrc,1
rkltujsnuv,1
rkp9avfa7i,1
rl6cyomkhw,1
rlp8k6mxux,1
rltidggqv5,1
rm,4
rmax3tw9so,1
rmc,25
rmcf,24
rmcf’s,1
rmclive,7
rmcsport,9
rmcv,2
rmf4dqxaqo,1
rmmovistar,2
rmo3ki3zgc,1
rmyca5xobl,1
rnfi0ivhhd,1
rnpu8sy1mk,1
rntad2udd4,1
ro0x4ehc5o,1
road,3
roadblock,2
robbie,2
robbieg_15,2
robdawsonespn,1
robert,10
roberto,10
robertogomezoc,1
roberts,3
robertson,7
rocks,1
roddahqexv,1
rodgers,2
rodrigo,1
rodriguez,35
rodriguez's,1
rodríguez,1
rofzsixg7j,1
rogersaperas,1
rogertorello,1
rojiblanco,2
rojo,1
rolan,1
role,10
roll,1
rom,2
roma,106
roma's,2
romain,1
romaincg75,2
roman,5
romano,1
rome,4
romelu,41
romelulukaku9,4
romero,1
romuald,1
ron,2
ronald,7
ronaldo,41
ronaldo's,3
ronaldo’s,1
roncaglia,1
rond,1
ronda,1
room,1
rooney,42
rooney's,6
roprfeuvfh,1
roque,3
rose,6
rose's,2
ross,28
rossi,1
rossoblù,1
rossoneri,1
rou,1
rouge,1
rougeetnoir,1
roughly,1
round,3
rovers,1
row,2
roxrp2sxck,1
royal,2
rpduizxwww,1
rpsu2uyovt,1
rqflhjuiw5,1
rqlvbiwbdr,1
rqyujiomka,1
rqyvvps0ew,1
rr,1
rrjiqiyu3a,1
rrpv6pfm7o,1
rrrecllyvb,1
rrrmghsyky,1
rsca,2
rsjj69tijn,1
rsnlycrknr,1
rspmssvmig,1
rsskmmhueb,1
rstjxly27e,1
rswqgnndx0,1
rt,4
rtphur9ith,1
rtpraissnw,1
rubber,1
rubbish,2
ruben,7
rubey_lcheek,1
rubles,1
rucqczlor3,1
ruddy,1
rudiger,10
rudy,1
ruediger,1
ruhr,1
rui,4
ruin,1
ruizantonito,3
rule,5
ruled,5
rules,11
rumenigge,1
rumeurs,2
rummenigge,2
rumored,1
rumors,1
rumour,4
rumours,13
run,4
runcdwpvej,1
runner,1
runners,1
running,6
runs,4
rush,2
russia,2
russia2018,1
rvaxrnkijw,1
rvcetxptq1,1
rvjbr77oyc,1
rvralogmwz,1
rvxgw3bjxd,1
rvyeaejd8k,1
rwev2c2avi,1
rwxqwy7j7x,1
rxeiu11dvw,1
rxoglts9fm,1
ry7sos1gpi,1
ryad,1
ryan,11
rygm6soavl,1
rygvv2w1ny,1
ryrebclzoi,1
rzaeanrsji,1
rzernnsfpu,1
rzgpfpopaf,1
rzoc2uieva,1
rzohyqj4um,1
rzzqlytxs0,1
ràdio,1
règlement,1
réagit,1
récapitulatif,1
réchauffe,1
récord,2
récupéré,1
rédaction,1
rémy,1
réponse,1
résilie,1
révèlé,1
réélection,1
réélu,1
réévalue,1
rêve,1
rúben,7
rückfall,1
rüdiger,2
s,12
s'en,1
s'engager,5
s'entraîner,1
s'est,3
s.aurier,1
s.courbis,1
s04,1
s0itsdyczn,1
s0jfoknjk3,1
s0qhnyyo3g,1
s0ym6gr7b6,1
s2d4zuatms,1
s2fnfeayoy,1
s2px9u0w6i,1
s2zdazshnu,1
s31ajn2u32,1
s3dzny7evi,1
s45otwsjoh,1
s4dimoi3g6,1
s4epxlwad9,1
s4xpghezzn,1
s5czf552j5,1
s5klzg08jv,1
s5tybm3od0,1
s61ymfzuw9,1
s6uahycgfl,1
s6wpuzkcvw,1
s75rpqypem,1
s7iy4gydlh,1
s7oci9nvvc,1
s8qdhkagvs,1
s9h5tfegwc,1
s9kpsneicv,1
s9m9cs46wx,1
s9ptyx7m1o,1
s9vftwdidu,1
s9vz9juxwg,1
sa,8
sabatini,3
sabato,1
sabe,1
sabiri,2
sabían,1
sachinnakrani,1
sack,3
sacked,1
sacrifice,1
sadio,1
sadiq,1
safc,1
safe,2
saga,9
sagna,1
saha,1
said,44
saidy,1
saint,10
saintbednarek,1
saintmario,1
saintsfc,18
saintsfc's,1
saiomwvwrl,1
saison,4
saisons,2
sajcvthia9,1
sajsrvzzyv,1
sakho,24
sakho.could,1
salah,45
salaire,4
salary,8
salary.also,1
salcedo,1
sale,44
sales,9
salh7uysqj,1
salida,3
salir,3
salop,1
salvatore,5
salzburg,1
sam,7
same,14
samedi,1
samir,3
samjohnstone50,1
sammygeorge2,1
samnasri19,1
sampaoli,1
sampdoria,25
sampdoria's,2
samtidig,1
samwallacetel,8
sanc,1
sanches,34
sanchez,161
sanchez's,1
sancho,8
sancho's,1
sanction,2
sanctioned,1
sander,2
sandro,52
sandro's,1
sandroramirez9,2
sanogo,2
sans,3
santiago,2
santipeon,1
santo,1
santos,4
sanz,1
sanções,1
sao,2
saphir,1
sar,1
saraiva,1
sarcelles,1
sardinian,1
sarr,2
sarri,1
sarà,1
sassuolo,1
sassuolo's,1
sat,1
satisfied,1
saturday,5
saturday's,1
sauf,1
saul,5
saulniguez,1
saumilsethna,1
sauter,1
sauvemgo8w,1
save,1
savic,1
savić,1
saw,1
say,86
sayin,1
saying,22
says,105
saúl,1
sağlık,1
sbii6oujle,1
sbragia,1
sby2owax6n,1
sbzhhhh8dr,1
sbzy7lmiqi,1
scallywagscudds,1
scambio,1
scandal,2
scare,1
scarf,1
scathing,1
sccwqrxixu,1
sceai7wfka,1
sceglie,1
scelta,1
scelto,2
scenario,1
scenarios,1
scfc,15
scfreiburg,1
schalke,7
schalke's,2
schalkes,1
scheduled,4
schelotto,2
schick,27
schick's,3
schmeichel,1
schwolow,1
sciglio,4
sciolto,1
scippo,1
scm4naeaux,1
sco,1
scoff,1
scoperto,1
scored,7
scotland,1
scott,3
scottishfa,1
scout,1
scouted,2
scouting,1
scouts,3
scp,1
scp's,1
scramble,1
scrambling,1
screw,1
scunthorpe,1
scupper,1
sd,1
sd81ggsiac,1
sdbogledzw,1
sdkkdeygah,1
sdl8cnz2u8,1
sdnstd4dpv,1
sdxezfe03i,1
se,58
sea,2
sead,2
seadk6,1
seal,7
sealed,3
sealing,3
sean,1
search,2
searches,1
seas,2
season,119
season's,1
seasons,2
seat,1
sebastian,2
second,18
seconda,1
seconde,1
secondo,1
seconds,1
secret,5
secrète,1
secure,6
securing,2
see,35
seek,3
seeking,1
seeks,2
seem,9
seemed,1
seemingly,2
seems,21
seen,5
sees,4
seferovic,1
seguir,1
seguirá,1
según,6
seine,1
seis,1
seja,1
seknuoblz7,1
selección,1
selectie,1
selective,1
seleção,1
selhurst,1
sell,105
selling,23
selon,2
semaine,2
semana,2
semanas,3
semantics,1
semblerait,1
sembrava,1
semedo,16
semedo's,1
sempre,3
semss9dud2,1
send,7
sending,2
sendo,1
sends,1
senegalese,1
senior,4
sensation,2
sensational,3
sense,4
sent,6
sentar,1
sentiment,1
sento,1
senza,2
seoxoyor2g,3
separa,1
separan,1
separates,1
separation,1
sept,1
september,1
ser,12
sera,1
serait,1
serbia,2
serero,1
serge,28
serge_aurier,1
sergegnabry,4
sergej,2
sergi,5
sergio,10
sergiolozano09,1
sergioortiz6,1
seri,33
seri's,6
serie,2
seriea,4
seriea_tim,1
serio,1
serious,16
seriously,4
services,1
serving,1
servitoria,1
será,10
serían,1
ses,6
sessegnon,7
session,1
set,109
sets,1
sets0ajzgb,1
settimana,1
settle,1
seven,2
several,3
sevilla,36
sevilla's,3
sevillafc,8
sevillafc_eng,2
sevilla’s,1
sextupling,1
seydou,1
sez1mrwz9p,1
señala,1
sfc,3
sfeme7lgfr,1
sffdu0aifc,1
sfi4untgjt,1
sfr,12
sfr_sport,2
sft,2
sfvxtuuj22,1
sg,1
sg3qygyabw,1
sge,3
sgipiut4rn,1
sgwurixauq,1
sgzzzwmhnp,1
sh16ap0whz,1
shadow,1
shadows,1
shakespeare,5
shame,1
shanghai,1
shaping,1
shaqiri,1
share,1
shareholder,1
sharing,1
shaun,1
shaw,2
shaw's,3
shay,1
shed,1
sheer,1
sheet,2
sheffield,3
shell,2
shelved,1
shenhua,1
shhxqgnd1e,1
shi,1
shift,2
shine,1
ship,1
shirt,5
shkmckvnl0,1
shkodran,3
shlmu1utgm,1
shm0kj7abu,1
shnrwmdyf7,1
shock,8
shocked,1
shoes,1
shopped,1
shopping,3
short,5
shortlist,2
shortly,5
shorts,1
shot,1
should,41
shouldn't,2
show,9
showed,1
showing,1
shows,1
shrihm11n1,1
shut,3
shuts,8
shwljiauxa,1
si,23
si9o8msgkp,1
siamo,2
sicuri,1
siddxnku9m,1
side,23
sided,1
sides,6
sidibe,2
sidibé,1
sidibé2022,1
sidlowe,3
siemdejong,1
sights,4
sign,348
signature,13
signatures,1
signe,1
signed,78
signer,6
significant,7
significantly,1
signing,245
signings,27
signs,28
signé,2
sigo,1
sigue,4
siguen,1
sigurdson,1
sigurdsson,18
sigurdsson's,3
sihdfq7gzj,1
siirto,1
siirtyy,1
sijreojusk,1
sijwnvejfy,1
silence,1
silly,1
sillyche,3
silva,21
silva's,1
simeone,4
similar,3
simon,2
simone,2
simonezaza,1
simple,2
simply,1
since,15
single,1
sinisa,2
sink,1
sinking,1
sintonía,1
sirigu,5
sisphuckk0,1
sissoko,6
sistoney67,2
sit,2
site,1
sites,1
sits,1
situación,2
situation,73
situazione,4
sivassporkulubu,1
siviglia,1
six,7
sixth,1
siytv841oy,1
sizeable,1
sizslogxh7,1
sj6dyd2yrv,1
sjbfo7eyzv,1
sjekk,1
sjj4mu0ffz,1
sjjmpccn84,1
sjovetic,1
sjstandardsport,3
sjuohbc2lw,1
skd3fs2jqd,1
skg4bbowjt,1
skhhmtj1hg,1
skills,1
skip,1
skipper,2
skips,1
skjlhu0jdn,1
sklpkqvmiw,1
skriniar,1
skriniar's,1
sky,146
skycalciomercato,5
skykaveh,1
skysport,33
skysportde,1
skysportnewshd,3
skysports,2
skysports_sheth,1
skysportsnews,15
skysportsnewshq,3
sl,1
slam,1
slap,3
slapped,1
slaven,2
slavia,1
slb,2
slhplxbdwx,1
slight,1
slightest,1
slim,2
slimani,2
slip,2
slipped,1
slittano,1
sllqtikbv9,1
slmqcsecxj,1
slovakia,1
slovakian,1
slsy2hejlk,1
sluggish,1
slutsky,5
small,1
smalling,4
smatvuvokz,1
smded0ta0l,1
smentisce,1
smentite,1
smh,1
smile,3
smiling,1
smokescreen,1
smoother,1
smoothly,1
smro1iuzkc,1
smyctxjf5y,1
snailmail,1
snap,1
snapped,1
snatching,1
sneaky,1
sneijder,7
sneijder101010,1
snhmubueid,1
snitch,1
snubbed,3
snubs,1
so,60
so5nsyhv6n,1
soabjjcdc9,1
soap,2
soares,4
sobra,1
soccer,1
socceroos,1
sochaux,1
social,3
sociedad,9
sodmymzus9,1
sofrer,1
soir,3
soit,2
sokratis,1
solabarrieta,1
solanke,2
sold,19
soldi,1
solent,1
soler,1
solid,1
sollicitations,1
solo,4
solucionar,1
solution,2
some,12
somehow,1
someone,12
something,12
something's,1
sometimes,2
somewhat,1
somewhere,1
somgabriel,1
somkondogbia,1
sommaksimovic,1
sommes,1
sommurillo,1
sompereira,1
son,22
sondaggio,1
sondakika,1
sondeado,1
sone,1
sono,5
sont,3
soon,36
sopzblgfks,1
sorbj0dpr4,1
sorely,1
soriano,1
sorprendidos,1
sorpresa,1
sorride,1
sorry,1
sort,4
sorted,4
sorts,1
sospecha,1
soton,1
sotto,1
sou,2
soualiho,2
souhaite,3
sound,3
sounded,1
sounding,1
sounds,3
sour,1
sourc,1
source,43
sources,117
sous,2
southampton,42
southampton's,2
southamptonfc,9
southampton’s,1
souza,1
soymjgn4p0,1
sp2hvun74m,1
space,4
spagna,1
spagnola,1
spain,19
spain's,1
spainish,1
spalletti,21
span,1
spaniard,1
spanish,17
spark,1
sparks,1
spartak,2
spazwf1n0g,1
spclevmcem,1
speak,4
speaking,4
speaks,2
specific,1
spectacular,1
speculate,1
speculation,8
speed,2
spektakuläre,1
spend,13
spending,15
spends,1
spent,4
sperano,1
spielen,1
spills,1
spinazzola,1
spinning,1
spite,1
splash,2
split,3
spoke,8
spoken,11
spokesperson,1
sport,73
sport's,1
sport.ru,1
sport_mediaset,1
sport_witness,2
sportbild,5
sportdirektor,1
sportif,2
sporting,53
sporting's,1
sporting_cp,1
sportingcp,3
sportingcp_en,1
sportitalia,1
sportiva,1
sports,10
sportske,1
spot,1
spotted,3
spox,1
spp6ujs9rm,1
sppuhorg1w,1
spread,3
spree,8
spunta,1
spurn,1
spurs,48
spursofficial,7
spursofficial's,1
sqgrsxknb6,1
sqsjp0ag1d,1
squad,39
squadra,1
squadre,1
sqxvkjjxow,1
sr19z9flyg,1
sr6ea92hlp,1
sreg4gjxyx,1
srgswhxrzw,1
srqkh1eskg,1
srxbhghgh1,1
ss2svrwqlx,1
sscnapoli,1
ssn,59
ssnhd,1
ssnhq,62
ssu1j8ktse,1
st,12
stadedereims,1
stadium,1
staff,4
stage,11
stages,2
stagione,1
stake,2
stalk,1
stalled,4
stalling,1
stalls,4
stamford,3
stamped,1
stance,9
stand,13
standard,2
standards,1
standby,2
standing,1
stands,4
standstill,1
star,38
starlet,3
stars,5
start,18
started,5
starting,1
starts,3
stat,2
state,7
stated,1
statement,11
statements,1
states,3
stati,1
stato,2
stats,1
status,1
stay,76
staying,29
stays,17
steal,3
stefan,3
stefano,2
stegen,3
step,19
step.the,1
stepped,1
stepping,1
steps,3
sterling,13
stevan,7
steve,4
steven,10
stewart,1
stgvfphyxf,1
stick,5
sticking,1
still,108
stipulation,1
stirring,1
stock,5
stoke,23
stokecity,13
stokecityfc,1
stones,1
stop,5
stopped,3
stopper,1
stopperen,1
stopping,1
stops,1
stories,2
storm,1
story,53
stqxq9nqcr,1
straight,6
straightforward,1
stranded,1
strange,4
strangely,2
strategy,2
straw,1
strengthen,5
strengthening,1
stress,1
stretford,1
strike,3
striker,132
striker's,3
strikers,1
striker’s,1
striking,1
strong,12
stronger,1
strongly,3
strootman,2
struck,2
struggle,5
struggling,2
stuart,1
stuartjamesgnm,1
stuff,2
stuftfcyvs,1
stunning,4
stuttgart,3
style,1
stz9cdn6bi,1
stürmt,1
su,19
sua,4
suarez,3
sube,1
subido,1
subir,1
subirá,1
subject,12
submit,3
submitted,15
subsidising,1
substantial,1
succede,1
succeed,3
success,2
successful,2
successfully,1
succession,1
successor,1
succinct,1
such,1
sud,1
sue,2
sueldo,1
suerte,1
sueña,1
sueño,1
suggest,13
suggested,2
suggesting,4
suggestion,2
suggestions,1
suggests,7
sui5d9a1qd,1
suis,1
suisse,1
suit,1
suite,2
suiting,1
suitors,1
suivre,1
sul,5
sule,1
sullivan,1
sum,2
suma,1
summ,1
summer,166
summer's,3
summer.mangala,1
summers,1
summer’s,1
summit,1
sun,4
sunday,9
sunderland,11
sunderland's,1
sunderlandafc,2
suo,1
suo8athaq4,1
super,5
superata,1
superato,1
superbly,1
superdeporte_es,2
superiore,1
superpowers,1
suplente,1
supplement,1
support,1
supporters,2
suppose,1
supposed,3
supposedly,2
sur,19
sure,10
surgery,2
surpass,1
surpassed,1
surprise,5
surprised,2
surprising,1
surrounded,1
surrounding,3
surveilling,1
suso,2
suspect,4
suspended,3
suspension,1
suspira,1
sustituir,1
sustituto,1
suttdwj8qq,1
suttner,1
suárez,2
sv,1
sven,1
svpfhqevib,1
sw4qmod5ij,1
swans,8
swansea,46
swansea's,1
swansfc,2
swansofficial,4
swansofficial's,1
swap,12
swe,1
swe7kzigih,1
sweating,1
swede,1
sweden,3
sweden's,1
swedes,1
swedish,1
swerving,1
swinging,1
swiss,1
switch,9
swoop,5
swv648ndgn,1
swyttvyhap,1
sx3siksxrb,1
sxf0iiotrv,1
sxgeimiap1,1
sxin5c5w3o,1
sxvmnffjqf,1
sxxgyqa9x9,1
sylopaui9y,1
symbol,1
sympathies,1
sympathise,1
sympathy,1
syqruhwf1a,1
system,1
syxhs8mldp,1
sz7sk60xi2,2
szczesny,6
szczęsny,1
szdo6igvrm,1
szk1cdloae,1
szoontts73,1
szqz1a72ms,1
szsiovb4k3,1
szwlcwortd,1
sábado,1
sánchez,17
são,2
sébastien,1
séparer,1
sérieusement,1
sí,3
sólo,2
súpermitre,1
sürdürdüğümüz,1
s’achever,1
s’engager,1
s’entrainer,1
s’est,1
t,5
t.co,4006
t.lemar,1
t0jzuiqzlg,1
t0rd2t0o7z,1
t13,1
t1vphtwgee,1
t1zflu34ce,1
t2hjgyygv4,1
t2kuk5g3s4,1
t3gawt62vn,1
t3pompby6z,1
t3v73zka3p,1
t3vwgca744,1
t4cil802tl,1
t4rhxoxjic,1
t619lkbmbp,1
t62ymw7xw6,1
t6gihlzadg,1
t6y20gqghq,1
t7a43j6zwm,1
t7mgmcbnxl,1
t8dzmzecjw,1
t8fqm58pva,1
t8j0ungonz,1
t8o71tyutz,1
t9ottjcln3,1
t9pbbjdm2w,1
t9prysxih4,1
ta,2
ta7e3blzxa,1
ta8z76yobh,1
tabl,1
table,6
tabled,1
tabs,1
tabyabgqci,1
tactic,4
tactical,1
tactics,1
tadic,1
tafee0rdpl,1
tag,11
taider,1
taidzltmih,1
take,29
taken,9
takes,8
taking,11
takuma,1
talent,9
talented,1
talento,1
talisca,2
talk,14
talked,2
talking,10
talks,183
talksport,6
también,1
tammy,4
tango,1
tante,1
tanto,1
tanwguangr,1
tanzania,1
tanziloic,3
tapping,2
tard,1
tarde,1
tardy,1
tare,1
target,91
targeted,1
targeting,1
targets,25
taruxuzv0b,1
tarwtf1r0a,1
tas,2
tasado,1
tasty,1
tavares,1
tax,8
taxa,1
taxes,3
taxi,1
taça,1
tbnlhtohtd,1
tbzegvsfom,1
tcbf3dop6a,1
tcfsbzqlps,1
tcmaynqnna,1
tcvqjbpu5i,1
tcx9xust8y,1
tdcavv2fx5,1
tdhsgwdyv2,1
tdj6czo6hs,1
te,3
te4wesdh94,1
team,24
teamdugarmc,2
teamfcn,1
teammates,9
teamol,2
teamom,1
teams,3
teamsheet,1
tease,2
teases,1
tebas,1
tedrfdxgqv,1
teenage,3
teenager,2
teenie,1
teim0nlvll,2
tel,1
tele,1
telefoot_tf1,2
telefootball,14
telegraaf,5
telegraph,2
telegraphducker,19
telegraphsport,1
telephone,1
television,1
tell,19
telling,8
tello,3
tells,35
tem,1
temere,1
tempo,1
temporada,2
temporadas,7
temporary,1
tempt,5
tempted,5
tempting,2
ten,2
tendrá,2
tendré,1
tener,1
tengo,1
tenido,1
tension,1
tentative,1
tentativo,1
teq0b1dhpy,1
ter,3
tercer,1
terence,1
term,9
termes,1
terminate,1
terminated,2
terminates,1
termination,2
terms,50
terreno,1
terrific,1
terry,10
tertúliatd,1
terzino,2
test,4
testing,1
tests,5
tete,4
tete's,1
teun,1
tevez,1
tex3d4mvrc,1
text,1
teyzznnhkk,1
tf1,3
tf8myrxqcq,1
tfgnvny8ex,1
tfkv77cpub,1
tfm24,1
tfosumensah,1
tfosumensah's,1
tgbzjfyvql,1
tgdurobt6b,1
tgjnkiqpti,1
tgzmqzqupg,1
th,1
than,41
thank,3
thanks,8
thankslucas,1
that,287
that'd,1
that'll,1
that's,16
thatmarcmayo,1
thcoast,3
the,1178
their,111
theirs,1
them,32
themselves,4
then,23
theo,1
theories,1
there,45
there'll,1
there's,15
therealstevenpi,1
therefore,1
there’s,5
these,9
thesportreview,1
they,216
they'd,5
they'll,9
they're,16
they've,11
they’ll,3
they’re,1
they’ve,1
